drug1,drug2,cell,label
Imatinib,Methotrexate,NCI-H460,0
Imatinib,Methotrexate,PC-3,0
Imatinib,Methotrexate,RPMI-8226,0
Imatinib,Methotrexate,UO-31,0
Imatinib,Abiraterone,HS 578T,0
Imatinib,Abiraterone,HT29,1
Imatinib,Abiraterone,IGROV1,0
Imatinib,Abiraterone,LOX IMVI,0
Imatinib,Abiraterone,MCF7,1
Imatinib,Abiraterone,NCI-H460,1
Imatinib,Abiraterone,PC-3,1
Imatinib,Abiraterone,RPMI-8226,0
Imatinib,Abiraterone,SK-MEL-2,0
Imatinib,Abiraterone,T-47D,1
Imatinib,Abiraterone,UO-31,0
Imatinib,Docetaxel,HS 578T,1
Imatinib,Docetaxel,HT29,1
Imatinib,Docetaxel,IGROV1,1
Imatinib,Docetaxel,LOX IMVI,1
Imatinib,Docetaxel,MCF7,1
Imatinib,Docetaxel,NCI-H460,1
Imatinib,Docetaxel,PC-3,1
Imatinib,Docetaxel,RPMI-8226,1
Imatinib,Docetaxel,T-47D,1
Imatinib,Docetaxel,UO-31,1
Imatinib,Erlotinib,HS 578T,1
Imatinib,Erlotinib,HT29,0
Imatinib,Erlotinib,IGROV1,0
Imatinib,Erlotinib,LOX IMVI,0
Imatinib,Erlotinib,MCF7,0
Imatinib,Erlotinib,NCI-H460,0
Imatinib,Erlotinib,PC-3,1
Imatinib,Erlotinib,RPMI-8226,0
Imatinib,Erlotinib,T-47D,0
Imatinib,Erlotinib,UO-31,1
Imatinib,Lapatinib,HS 578T,0
Imatinib,Lapatinib,HT29,0
Imatinib,Lapatinib,IGROV1,0
Imatinib,Lapatinib,LOX IMVI,0
Imatinib,Lapatinib,MCF7,0
Imatinib,Lapatinib,NCI-H460,0
Imatinib,Lapatinib,PC-3,0
Imatinib,Lapatinib,RPMI-8226,0
Imatinib,Lapatinib,T-47D,0
Imatinib,Lapatinib,UO-31,0
Imatinib,Sorafenib,HS 578T,0
Imatinib,Sorafenib,HT29,0
Imatinib,Sorafenib,IGROV1,0
Imatinib,Sorafenib,LOX IMVI,0
Imatinib,Sorafenib,MCF7,0
Imatinib,Sorafenib,NCI-H460,0
Imatinib,Sorafenib,PC-3,0
Imatinib,Sorafenib,RPMI-8226,0
Imatinib,Sorafenib,SK-MEL-2,0
Imatinib,Sorafenib,T-47D,0
Imatinib,Sorafenib,UO-31,0
Imatinib,Lenalidomide,HS 578T,1
Imatinib,Lenalidomide,HT29,1
Imatinib,Lenalidomide,IGROV1,0
Imatinib,Lenalidomide,LOX IMVI,1
Imatinib,Lenalidomide,MCF7,1
Imatinib,Lenalidomide,NCI-H460,0
Imatinib,Lenalidomide,PC-3,1
Imatinib,Lenalidomide,RPMI-8226,1
Imatinib,Lenalidomide,SK-MEL-2,0
Imatinib,Lenalidomide,T-47D,1
Imatinib,Lenalidomide,UO-31,1
Imatinib,Capecitabine,HS 578T,0
Imatinib,Capecitabine,HT29,1
Imatinib,Capecitabine,IGROV1,0
Imatinib,Capecitabine,LOX IMVI,0
Imatinib,Capecitabine,MCF7,0
Imatinib,Capecitabine,NCI-H460,0
Imatinib,Capecitabine,PC-3,0
Imatinib,Capecitabine,RPMI-8226,1
Imatinib,Capecitabine,T-47D,0
Imatinib,Capecitabine,UO-31,0
Imatinib,Tretinoin,HS 578T,0
Imatinib,Tretinoin,HT29,0
Imatinib,Tretinoin,IGROV1,0
Imatinib,Tretinoin,LOX IMVI,0
Imatinib,Tretinoin,MCF7,0
Imatinib,Tretinoin,NCI-H460,0
Imatinib,Tretinoin,PC-3,0
Imatinib,Tretinoin,RPMI-8226,1
Imatinib,Tretinoin,T-47D,0
Imatinib,Tretinoin,UO-31,1
Imatinib,Decitabine,HS 578T,0
Imatinib,Decitabine,HT29,0
Imatinib,Decitabine,IGROV1,0
Imatinib,Decitabine,LOX IMVI,1
Imatinib,Decitabine,MCF7,0
Imatinib,Decitabine,NCI-H460,0
Imatinib,Decitabine,PC-3,0
Imatinib,Decitabine,RPMI-8226,0
Imatinib,Decitabine,SK-MEL-2,0
Imatinib,Decitabine,T-47D,0
Imatinib,Decitabine,UO-31,0
Imatinib,Teniposide,HS 578T,0
Imatinib,Teniposide,HT29,0
Imatinib,Teniposide,IGROV1,0
Imatinib,Teniposide,LOX IMVI,0
Imatinib,Teniposide,MCF7,0
Imatinib,Teniposide,NCI-H460,0
Imatinib,Teniposide,PC-3,0
Imatinib,Teniposide,RPMI-8226,0
Imatinib,Teniposide,T-47D,0
Imatinib,Teniposide,UO-31,0
Imatinib,Dactinomycin,HS 578T,0
Imatinib,Dactinomycin,HT29,1
Imatinib,Dactinomycin,IGROV1,1
Imatinib,Dactinomycin,LOX IMVI,1
Imatinib,Dactinomycin,MCF7,1
Imatinib,Dactinomycin,NCI-H460,1
Imatinib,Dactinomycin,PC-3,1
Imatinib,Dactinomycin,RPMI-8226,1
Imatinib,Dactinomycin,T-47D,0
Imatinib,Dactinomycin,UO-31,1
Imatinib,Nilotinib,HS 578T,0
Imatinib,Nilotinib,HT29,1
Imatinib,Nilotinib,IGROV1,0
Imatinib,Nilotinib,MCF7,0
Imatinib,Nilotinib,NCI-H460,0
Imatinib,Nilotinib,PC-3,0
Imatinib,Nilotinib,RPMI-8226,0
Imatinib,Nilotinib,T-47D,0
Imatinib,Nilotinib,UO-31,0
Imatinib,2-fluoroAraA (fludarabine),HS 578T,0
Imatinib,2-fluoroAraA (fludarabine),HT29,1
Imatinib,2-fluoroAraA (fludarabine),IGROV1,1
Imatinib,2-fluoroAraA (fludarabine),LOX IMVI,0
Imatinib,2-fluoroAraA (fludarabine),MCF7,0
Imatinib,2-fluoroAraA (fludarabine),NCI-H460,0
Imatinib,2-fluoroAraA (fludarabine),PC-3,0
Imatinib,2-fluoroAraA (fludarabine),RPMI-8226,0
Imatinib,2-fluoroAraA (fludarabine),T-47D,0
Imatinib,2-fluoroAraA (fludarabine),UO-31,0
Imatinib,Mercaptopurine,HS 578T,0
Imatinib,Mercaptopurine,HT29,0
Imatinib,Mercaptopurine,IGROV1,0
Imatinib,Mercaptopurine,LOX IMVI,0
Imatinib,Mercaptopurine,MCF7,0
Imatinib,Mercaptopurine,NCI-H460,1
Imatinib,Mercaptopurine,PC-3,0
Imatinib,Mercaptopurine,RPMI-8226,0
Imatinib,Mercaptopurine,SK-MEL-2,0
Imatinib,Mercaptopurine,T-47D,1
Imatinib,Mercaptopurine,UO-31,0
Imatinib,Dasatinib,HS 578T,0
Imatinib,Dasatinib,HT29,0
Imatinib,Dasatinib,IGROV1,0
Imatinib,Dasatinib,LOX IMVI,1
Imatinib,Dasatinib,MCF7,0
Imatinib,Dasatinib,NCI-H460,0
Imatinib,Dasatinib,PC-3,0
Imatinib,Dasatinib,RPMI-8226,0
Imatinib,Dasatinib,T-47D,0
Imatinib,Dasatinib,UO-31,0
Imatinib,Sirolimus (rapamycin),HS 578T,0
Imatinib,Sirolimus (rapamycin),HT29,0
Imatinib,Sirolimus (rapamycin),IGROV1,0
Imatinib,Sirolimus (rapamycin),LOX IMVI,1
Imatinib,Sirolimus (rapamycin),MCF7,0
Imatinib,Sirolimus (rapamycin),NCI-H460,0
Imatinib,Sirolimus (rapamycin),PC-3,0
Imatinib,Sirolimus (rapamycin),RPMI-8226,1
Imatinib,Sirolimus (rapamycin),T-47D,0
Imatinib,Sirolimus (rapamycin),UO-31,0
Imatinib,Sunitinib,HS 578T,0
Imatinib,Sunitinib,HT29,0
Imatinib,Sunitinib,IGROV1,0
Imatinib,Sunitinib,LOX IMVI,0
Imatinib,Sunitinib,MCF7,0
Imatinib,Sunitinib,NCI-H460,0
Imatinib,Sunitinib,PC-3,0
Imatinib,Sunitinib,RPMI-8226,0
Imatinib,Sunitinib,T-47D,0
Imatinib,Sunitinib,UO-31,0
Imatinib,Axitinib,HS 578T,0
Imatinib,Axitinib,HT29,0
Imatinib,Axitinib,IGROV1,0
Imatinib,Axitinib,LOX IMVI,0
Imatinib,Axitinib,MCF7,0
Imatinib,Axitinib,NCI-H460,1
Imatinib,Axitinib,PC-3,1
Imatinib,Axitinib,RPMI-8226,0
Imatinib,Axitinib,SK-MEL-2,0
Imatinib,Axitinib,T-47D,1
Imatinib,Axitinib,UO-31,0
Imatinib,Crizotinib,HS 578T,0
Imatinib,Crizotinib,HT29,0
Imatinib,Crizotinib,IGROV1,0
Imatinib,Crizotinib,LOX IMVI,0
Imatinib,Crizotinib,MCF7,0
Imatinib,Crizotinib,NCI-H460,1
Imatinib,Crizotinib,PC-3,1
Imatinib,Crizotinib,RPMI-8226,0
Imatinib,Crizotinib,SK-MEL-2,0
Imatinib,Crizotinib,T-47D,1
Imatinib,Crizotinib,UO-31,0
Imatinib,Ruxolitinib,HS 578T,0
Imatinib,Ruxolitinib,HT29,0
Imatinib,Ruxolitinib,IGROV1,0
Imatinib,Ruxolitinib,LOX IMVI,0
Imatinib,Ruxolitinib,MCF7,1
Imatinib,Ruxolitinib,NCI-H460,1
Imatinib,Ruxolitinib,PC-3,1
Imatinib,Ruxolitinib,RPMI-8226,0
Imatinib,Ruxolitinib,SK-MEL-2,0
Imatinib,Ruxolitinib,T-47D,1
Imatinib,Ruxolitinib,UO-31,0
Imatinib,Vemurafenib,HS 578T,0
Imatinib,Vemurafenib,HT29,0
Imatinib,Vemurafenib,IGROV1,0
Imatinib,Vemurafenib,LOX IMVI,0
Imatinib,Vemurafenib,MCF7,1
Imatinib,Vemurafenib,NCI-H460,1
Imatinib,Vemurafenib,PC-3,1
Imatinib,Vemurafenib,RPMI-8226,0
Imatinib,Vemurafenib,SK-MEL-2,0
Imatinib,Vemurafenib,T-47D,1
Imatinib,Vemurafenib,UO-31,0
Imatinib,Everolimus,HS 578T,0
Imatinib,Everolimus,HT29,0
Imatinib,Everolimus,IGROV1,0
Imatinib,Everolimus,LOX IMVI,0
Imatinib,Everolimus,MCF7,0
Imatinib,Everolimus,NCI-H460,0
Imatinib,Everolimus,PC-3,0
Imatinib,Everolimus,RPMI-8226,0
Imatinib,Everolimus,T-47D,0
Imatinib,Everolimus,UO-31,0
Imatinib,Dacarbazine,HS 578T,0
Imatinib,Dacarbazine,HT29,0
Imatinib,Dacarbazine,IGROV1,0
Imatinib,Dacarbazine,LOX IMVI,0
Imatinib,Dacarbazine,MCF7,0
Imatinib,Dacarbazine,NCI-H460,0
Imatinib,Dacarbazine,PC-3,0
Imatinib,Dacarbazine,RPMI-8226,1
Imatinib,Dacarbazine,T-47D,1
Imatinib,Dacarbazine,UO-31,0
Imatinib,Allopurinol,HS 578T,0
Imatinib,Allopurinol,HT29,1
Imatinib,Allopurinol,IGROV1,0
Imatinib,Allopurinol,LOX IMVI,0
Imatinib,Allopurinol,MCF7,0
Imatinib,Allopurinol,NCI-H460,0
Imatinib,Allopurinol,PC-3,0
Imatinib,Allopurinol,RPMI-8226,0
Imatinib,Allopurinol,SK-MEL-2,0
Imatinib,Allopurinol,T-47D,1
Imatinib,Allopurinol,UO-31,0
Vorinostat,Thalidomide,HS 578T,0
Vorinostat,Thalidomide,HT29,0
Vorinostat,Thalidomide,IGROV1,0
Vorinostat,Thalidomide,LOX IMVI,0
Vorinostat,Thalidomide,MCF7,0
Vorinostat,Thalidomide,NCI-H460,0
Vorinostat,Thalidomide,PC-3,1
Vorinostat,Thalidomide,RPMI-8226,0
Vorinostat,Thalidomide,T-47D,0
Vorinostat,Thalidomide,UO-31,0
Vorinostat,Thiotepa,HS 578T,1
Vorinostat,Thiotepa,HT29,0
Vorinostat,Thiotepa,IGROV1,1
Vorinostat,Thiotepa,LOX IMVI,1
Vorinostat,Thiotepa,MCF7,0
Vorinostat,Thiotepa,NCI-H460,0
Vorinostat,Thiotepa,PC-3,0
Vorinostat,Thiotepa,RPMI-8226,0
Vorinostat,Thiotepa,T-47D,1
Vorinostat,Thiotepa,UO-31,1
Vorinostat,Mitomycin C,HS 578T,1
Vorinostat,Mitomycin C,HT29,1
Vorinostat,Mitomycin C,IGROV1,0
Vorinostat,Mitomycin C,LOX IMVI,0
Vorinostat,Mitomycin C,MCF7,0
Vorinostat,Mitomycin C,NCI-H460,0
Vorinostat,Mitomycin C,PC-3,1
Vorinostat,Mitomycin C,RPMI-8226,1
Vorinostat,Mitomycin C,T-47D,0
Vorinostat,Mitomycin C,UO-31,0
Vorinostat,Floxuridine,HS 578T,0
Vorinostat,Floxuridine,HT29,0
Vorinostat,Floxuridine,IGROV1,0
Vorinostat,Floxuridine,LOX IMVI,0
Vorinostat,Floxuridine,MCF7,0
Vorinostat,Floxuridine,NCI-H460,0
Vorinostat,Floxuridine,PC-3,0
Vorinostat,Floxuridine,RPMI-8226,1
Vorinostat,Floxuridine,T-47D,0
Vorinostat,Floxuridine,UO-31,1
Vorinostat,Azacitidine,HS 578T,1
Vorinostat,Azacitidine,HT29,0
Vorinostat,Azacitidine,IGROV1,1
Vorinostat,Azacitidine,LOX IMVI,0
Vorinostat,Azacitidine,MCF7,0
Vorinostat,Azacitidine,NCI-H460,0
Vorinostat,Azacitidine,PC-3,0
Vorinostat,Azacitidine,RPMI-8226,0
Vorinostat,Azacitidine,T-47D,0
Vorinostat,Azacitidine,UO-31,1
Vorinostat,Megestrol,HS 578T,0
Vorinostat,Megestrol,HT29,0
Vorinostat,Megestrol,IGROV1,1
Vorinostat,Megestrol,LOX IMVI,0
Vorinostat,Megestrol,MCF7,0
Vorinostat,Megestrol,NCI-H460,0
Vorinostat,Megestrol,PC-3,0
Vorinostat,Megestrol,RPMI-8226,0
Vorinostat,Megestrol,SK-MEL-2,0
Vorinostat,Megestrol,T-47D,1
Vorinostat,Megestrol,UO-31,0
Vorinostat,Cladribine,HS 578T,1
Vorinostat,Cladribine,HT29,0
Vorinostat,Cladribine,IGROV1,1
Vorinostat,Cladribine,LOX IMVI,0
Vorinostat,Cladribine,MCF7,0
Vorinostat,Cladribine,NCI-H460,0
Vorinostat,Cladribine,PC-3,0
Vorinostat,Cladribine,RPMI-8226,0
Vorinostat,Cladribine,T-47D,0
Vorinostat,Cladribine,UO-31,1
Vorinostat,Paclitaxel,HS 578T,0
Vorinostat,Paclitaxel,HT29,0
Vorinostat,Paclitaxel,IGROV1,0
Vorinostat,Paclitaxel,LOX IMVI,1
Vorinostat,Paclitaxel,MCF7,0
Vorinostat,Paclitaxel,NCI-H460,0
Vorinostat,Paclitaxel,PC-3,0
Vorinostat,Paclitaxel,RPMI-8226,0
Vorinostat,Paclitaxel,T-47D,0
Vorinostat,Paclitaxel,UO-31,0
Vorinostat,Etoposide,HS 578T,1
Vorinostat,Etoposide,HT29,1
Vorinostat,Etoposide,IGROV1,1
Vorinostat,Etoposide,LOX IMVI,0
Vorinostat,Etoposide,MCF7,1
Vorinostat,Etoposide,PC-3,1
Vorinostat,Etoposide,RPMI-8226,1
Vorinostat,Etoposide,SK-MEL-2,0
Vorinostat,Etoposide,T-47D,0
Vorinostat,Etoposide,UO-31,1
Vorinostat,Imiquimod,HS 578T,1
Vorinostat,Imiquimod,HT29,0
Vorinostat,Imiquimod,IGROV1,1
Vorinostat,Imiquimod,MCF7,0
Vorinostat,Imiquimod,NCI-H460,1
Vorinostat,Imiquimod,PC-3,1
Vorinostat,Imiquimod,RPMI-8226,0
Vorinostat,Imiquimod,T-47D,1
Vorinostat,Imiquimod,UO-31,0
Vorinostat,Exemestane,HS 578T,0
Vorinostat,Exemestane,HT29,0
Vorinostat,Exemestane,IGROV1,1
Vorinostat,Exemestane,LOX IMVI,0
Vorinostat,Exemestane,MCF7,0
Vorinostat,Exemestane,NCI-H460,0
Vorinostat,Exemestane,PC-3,0
Vorinostat,Exemestane,RPMI-8226,0
Vorinostat,Exemestane,SK-MEL-2,0
Vorinostat,Exemestane,T-47D,0
Vorinostat,Exemestane,UO-31,0
Vorinostat,Dexrazoxane,HS 578T,0
Vorinostat,Dexrazoxane,HT29,1
Vorinostat,Dexrazoxane,IGROV1,1
Vorinostat,Dexrazoxane,LOX IMVI,0
Vorinostat,Dexrazoxane,MCF7,1
Vorinostat,Dexrazoxane,NCI-H460,1
Vorinostat,Dexrazoxane,PC-3,0
Vorinostat,Dexrazoxane,RPMI-8226,0
Vorinostat,Dexrazoxane,SK-MEL-2,0
Vorinostat,Dexrazoxane,T-47D,0
Vorinostat,Dexrazoxane,UO-31,1
Vorinostat,Fulvestrant,HS 578T,0
Vorinostat,Fulvestrant,HT29,1
Vorinostat,Fulvestrant,IGROV1,1
Vorinostat,Fulvestrant,LOX IMVI,0
Vorinostat,Fulvestrant,MCF7,0
Vorinostat,Fulvestrant,NCI-H460,0
Vorinostat,Fulvestrant,PC-3,0
Vorinostat,Fulvestrant,RPMI-8226,1
Vorinostat,Fulvestrant,T-47D,0
Vorinostat,Fulvestrant,UO-31,0
Vorinostat,Clofarabine,HS 578T,1
Vorinostat,Clofarabine,HT29,0
Vorinostat,Clofarabine,IGROV1,1
Vorinostat,Clofarabine,LOX IMVI,0
Vorinostat,Clofarabine,MCF7,0
Vorinostat,Clofarabine,NCI-H460,0
Vorinostat,Clofarabine,PC-3,0
Vorinostat,Clofarabine,RPMI-8226,0
Vorinostat,Clofarabine,T-47D,0
Vorinostat,Clofarabine,UO-31,1
Vorinostat,Gefitinib,HS 578T,0
Vorinostat,Gefitinib,HT29,1
Vorinostat,Gefitinib,IGROV1,0
Vorinostat,Gefitinib,LOX IMVI,0
Vorinostat,Gefitinib,MCF7,1
Vorinostat,Gefitinib,NCI-H460,1
Vorinostat,Gefitinib,PC-3,1
Vorinostat,Gefitinib,RPMI-8226,0
Vorinostat,Gefitinib,SK-MEL-2,0
Vorinostat,Gefitinib,T-47D,0
Vorinostat,Gefitinib,UO-31,0
Vorinostat,Methotrexate,HS 578T,0
Vorinostat,Methotrexate,HT29,0
Vorinostat,Methotrexate,IGROV1,0
Vorinostat,Methotrexate,LOX IMVI,0
Vorinostat,Methotrexate,MCF7,0
Vorinostat,Methotrexate,NCI-H460,0
Vorinostat,Methotrexate,PC-3,0
Vorinostat,Methotrexate,RPMI-8226,0
Vorinostat,Methotrexate,T-47D,1
Vorinostat,Methotrexate,UO-31,0
Vorinostat,Abiraterone,HS 578T,0
Vorinostat,Abiraterone,HT29,0
Vorinostat,Abiraterone,IGROV1,1
Vorinostat,Abiraterone,LOX IMVI,1
Vorinostat,Abiraterone,MCF7,0
Vorinostat,Abiraterone,NCI-H460,1
Vorinostat,Abiraterone,PC-3,0
Vorinostat,Abiraterone,RPMI-8226,0
Vorinostat,Abiraterone,SK-MEL-2,0
Vorinostat,Abiraterone,T-47D,0
Vorinostat,Abiraterone,UO-31,0
Vorinostat,Docetaxel,HS 578T,1
Vorinostat,Docetaxel,HT29,1
Vorinostat,Docetaxel,IGROV1,1
Vorinostat,Docetaxel,LOX IMVI,0
Vorinostat,Docetaxel,MCF7,1
Vorinostat,Docetaxel,NCI-H460,1
Vorinostat,Docetaxel,PC-3,0
Vorinostat,Docetaxel,RPMI-8226,0
Vorinostat,Docetaxel,T-47D,0
Vorinostat,Docetaxel,UO-31,1
Vorinostat,Erlotinib,HS 578T,0
Vorinostat,Erlotinib,HT29,0
Vorinostat,Erlotinib,IGROV1,1
Vorinostat,Erlotinib,LOX IMVI,0
Vorinostat,Erlotinib,MCF7,0
Vorinostat,Erlotinib,NCI-H460,0
Vorinostat,Erlotinib,PC-3,1
Vorinostat,Erlotinib,RPMI-8226,0
Vorinostat,Erlotinib,T-47D,1
Vorinostat,Erlotinib,UO-31,0
Vorinostat,Lapatinib,HS 578T,0
Vorinostat,Lapatinib,HT29,0
Vorinostat,Lapatinib,IGROV1,0
Vorinostat,Lapatinib,LOX IMVI,0
Vorinostat,Lapatinib,MCF7,0
Vorinostat,Lapatinib,NCI-H460,0
Vorinostat,Lapatinib,PC-3,0
Vorinostat,Lapatinib,RPMI-8226,0
Vorinostat,Lapatinib,T-47D,0
Vorinostat,Lapatinib,UO-31,1
Vorinostat,Sorafenib,HS 578T,0
Vorinostat,Sorafenib,HT29,0
Vorinostat,Sorafenib,IGROV1,0
Vorinostat,Sorafenib,LOX IMVI,0
Vorinostat,Sorafenib,MCF7,0
Vorinostat,Sorafenib,NCI-H460,0
Vorinostat,Sorafenib,PC-3,0
Vorinostat,Sorafenib,RPMI-8226,0
Vorinostat,Sorafenib,SK-MEL-2,0
Vorinostat,Sorafenib,T-47D,0
Vorinostat,Sorafenib,UO-31,0
Vorinostat,Lenalidomide,HS 578T,0
Vorinostat,Lenalidomide,HT29,0
Vorinostat,Lenalidomide,IGROV1,1
Vorinostat,Lenalidomide,LOX IMVI,0
Vorinostat,Lenalidomide,MCF7,0
Vorinostat,Lenalidomide,NCI-H460,1
Vorinostat,Lenalidomide,PC-3,1
Vorinostat,Lenalidomide,RPMI-8226,0
Vorinostat,Lenalidomide,SK-MEL-2,0
Vorinostat,Lenalidomide,T-47D,0
Vorinostat,Lenalidomide,UO-31,0
Vorinostat,Capecitabine,HS 578T,0
Vorinostat,Capecitabine,HT29,0
Vorinostat,Capecitabine,IGROV1,0
Vorinostat,Capecitabine,LOX IMVI,0
Vorinostat,Capecitabine,MCF7,0
Vorinostat,Capecitabine,NCI-H460,0
Vorinostat,Capecitabine,PC-3,0
Vorinostat,Capecitabine,RPMI-8226,0
Vorinostat,Capecitabine,T-47D,0
Vorinostat,Capecitabine,UO-31,0
Vorinostat,Tretinoin,HS 578T,0
Vorinostat,Tretinoin,HT29,0
Vorinostat,Tretinoin,IGROV1,0
Vorinostat,Tretinoin,LOX IMVI,0
Vorinostat,Tretinoin,MCF7,0
Vorinostat,Tretinoin,NCI-H460,0
Vorinostat,Tretinoin,PC-3,0
Vorinostat,Tretinoin,RPMI-8226,1
Vorinostat,Tretinoin,T-47D,0
Vorinostat,Tretinoin,UO-31,0
Vorinostat,Decitabine,HS 578T,1
Vorinostat,Decitabine,HT29,0
Vorinostat,Decitabine,IGROV1,0
Vorinostat,Decitabine,LOX IMVI,1
Vorinostat,Decitabine,MCF7,0
Vorinostat,Decitabine,NCI-H460,0
Vorinostat,Decitabine,PC-3,1
Vorinostat,Decitabine,RPMI-8226,1
Vorinostat,Decitabine,SK-MEL-2,1
Vorinostat,Decitabine,T-47D,0
Vorinostat,Decitabine,UO-31,0
Vorinostat,Teniposide,HS 578T,1
Vorinostat,Teniposide,HT29,0
Vorinostat,Teniposide,IGROV1,0
Vorinostat,Teniposide,LOX IMVI,0
Vorinostat,Teniposide,MCF7,1
Vorinostat,Teniposide,NCI-H460,0
Vorinostat,Teniposide,PC-3,1
Vorinostat,Teniposide,RPMI-8226,1
Vorinostat,Teniposide,SK-MEL-2,0
Vorinostat,Teniposide,T-47D,1
Vorinostat,Teniposide,UO-31,1
Vorinostat,Dactinomycin,HS 578T,0
Vorinostat,Dactinomycin,HT29,0
Vorinostat,Dactinomycin,IGROV1,1
Vorinostat,Dactinomycin,LOX IMVI,0
Vorinostat,Dactinomycin,MCF7,0
Vorinostat,Dactinomycin,NCI-H460,0
Vorinostat,Dactinomycin,PC-3,0
Vorinostat,Dactinomycin,RPMI-8226,0
Vorinostat,Dactinomycin,T-47D,0
Vorinostat,Dactinomycin,UO-31,0
Vorinostat,Nilotinib,HS 578T,0
Vorinostat,Nilotinib,HT29,0
Vorinostat,Nilotinib,IGROV1,0
Vorinostat,Nilotinib,LOX IMVI,0
Vorinostat,Nilotinib,MCF7,0
Vorinostat,Nilotinib,NCI-H460,0
Vorinostat,Nilotinib,PC-3,0
Vorinostat,Nilotinib,RPMI-8226,0
Vorinostat,Nilotinib,T-47D,0
Vorinostat,Nilotinib,UO-31,0
Vorinostat,2-fluoroAraA (fludarabine),HS 578T,0
Vorinostat,2-fluoroAraA (fludarabine),HT29,0
Vorinostat,2-fluoroAraA (fludarabine),IGROV1,0
Vorinostat,2-fluoroAraA (fludarabine),LOX IMVI,0
Vorinostat,2-fluoroAraA (fludarabine),MCF7,0
Vorinostat,2-fluoroAraA (fludarabine),NCI-H460,0
Vorinostat,2-fluoroAraA (fludarabine),PC-3,0
Vorinostat,2-fluoroAraA (fludarabine),RPMI-8226,0
Vorinostat,2-fluoroAraA (fludarabine),T-47D,0
Vorinostat,2-fluoroAraA (fludarabine),UO-31,0
Vorinostat,Mercaptopurine,HS 578T,0
Vorinostat,Mercaptopurine,HT29,0
Vorinostat,Mercaptopurine,IGROV1,1
Vorinostat,Mercaptopurine,LOX IMVI,0
Vorinostat,Mercaptopurine,MCF7,0
Vorinostat,Mercaptopurine,NCI-H460,1
Vorinostat,Mercaptopurine,PC-3,1
Vorinostat,Mercaptopurine,RPMI-8226,0
Vorinostat,Mercaptopurine,T-47D,0
Vorinostat,Mercaptopurine,UO-31,0
Vorinostat,Dasatinib,HS 578T,1
Vorinostat,Dasatinib,HT29,0
Vorinostat,Dasatinib,IGROV1,1
Vorinostat,Dasatinib,LOX IMVI,0
Vorinostat,Dasatinib,MCF7,0
Vorinostat,Dasatinib,NCI-H460,1
Vorinostat,Dasatinib,PC-3,1
Vorinostat,Dasatinib,RPMI-8226,0
Vorinostat,Dasatinib,T-47D,1
Vorinostat,Dasatinib,UO-31,0
Vorinostat,Sirolimus (rapamycin),HS 578T,0
Vorinostat,Sirolimus (rapamycin),HT29,0
Vorinostat,Sirolimus (rapamycin),IGROV1,0
Vorinostat,Sirolimus (rapamycin),LOX IMVI,1
Vorinostat,Sirolimus (rapamycin),MCF7,0
Vorinostat,Sirolimus (rapamycin),NCI-H460,0
Vorinostat,Sirolimus (rapamycin),PC-3,0
Vorinostat,Sirolimus (rapamycin),RPMI-8226,0
Vorinostat,Sirolimus (rapamycin),T-47D,0
Vorinostat,Sirolimus (rapamycin),UO-31,1
Vorinostat,Sunitinib,HS 578T,0
Vorinostat,Sunitinib,HT29,0
Vorinostat,Sunitinib,IGROV1,1
Vorinostat,Sunitinib,LOX IMVI,0
Vorinostat,Sunitinib,MCF7,0
Vorinostat,Sunitinib,NCI-H460,0
Vorinostat,Sunitinib,PC-3,0
Vorinostat,Sunitinib,RPMI-8226,0
Vorinostat,Sunitinib,T-47D,0
Vorinostat,Sunitinib,UO-31,1
Vorinostat,Axitinib,HS 578T,0
Vorinostat,Axitinib,HT29,0
Vorinostat,Axitinib,IGROV1,1
Vorinostat,Axitinib,LOX IMVI,0
Vorinostat,Axitinib,MCF7,0
Vorinostat,Axitinib,NCI-H460,1
Vorinostat,Axitinib,PC-3,0
Vorinostat,Axitinib,RPMI-8226,0
Vorinostat,Axitinib,SK-MEL-2,0
Vorinostat,Axitinib,T-47D,0
Vorinostat,Axitinib,UO-31,0
Vorinostat,Crizotinib,HS 578T,0
Vorinostat,Crizotinib,HT29,0
Vorinostat,Crizotinib,IGROV1,1
Vorinostat,Crizotinib,LOX IMVI,1
Vorinostat,Crizotinib,MCF7,0
Vorinostat,Crizotinib,NCI-H460,1
Vorinostat,Crizotinib,PC-3,0
Vorinostat,Crizotinib,RPMI-8226,0
Vorinostat,Crizotinib,SK-MEL-2,0
Vorinostat,Crizotinib,T-47D,0
Vorinostat,Crizotinib,UO-31,1
Vorinostat,Ruxolitinib,HS 578T,0
Vorinostat,Ruxolitinib,HT29,0
Vorinostat,Ruxolitinib,IGROV1,1
Vorinostat,Ruxolitinib,LOX IMVI,0
Vorinostat,Ruxolitinib,MCF7,0
Vorinostat,Ruxolitinib,NCI-H460,1
Vorinostat,Ruxolitinib,PC-3,0
Vorinostat,Ruxolitinib,RPMI-8226,0
Vorinostat,Ruxolitinib,SK-MEL-2,0
Vorinostat,Ruxolitinib,T-47D,0
Vorinostat,Ruxolitinib,UO-31,1
Vorinostat,Vemurafenib,HS 578T,0
Vorinostat,Vemurafenib,HT29,0
Vorinostat,Vemurafenib,IGROV1,1
Vorinostat,Vemurafenib,LOX IMVI,0
Vorinostat,Vemurafenib,MCF7,0
